2018-05-24 00:47:33	ECG value :  1.24 V
2018-05-24 00:47:33	ECG value :  1.23 V
2018-05-24 00:47:33	ECG value :  1.30 V
2018-05-24 00:47:33	ECG value :  1.44 V
2018-05-24 00:47:33	ECG value :  1.59 V
2018-05-24 00:47:33	ECG value :  1.73 V
2018-05-24 00:47:33	ECG value :  1.80 V
2018-05-24 00:47:33	ECG value :  1.81 V
2018-05-24 00:47:33	ECG value :  1.74 V
2018-05-24 00:47:33	ECG value :  1.64 V
2018-05-24 00:47:33	ECG value :  1.52 V
2018-05-24 00:47:33	ECG value :  1.45 V
2018-05-24 00:47:33	ECG value :  1.41 V
2018-05-24 00:47:33	ECG value :  1.46 V
2018-05-24 00:47:33	ECG value :  1.55 V
2018-05-24 00:47:33	ECG value :  1.68 V
2018-05-24 00:47:33	ECG value :  1.79 V
2018-05-24 00:47:33	ECG value :  1.87 V
2018-05-24 00:47:33	ECG value :  1.87 V
2018-05-24 00:47:33	ECG value :  1.82 V
2018-05-24 00:47:33	ECG value :  1.70 V
2018-05-24 00:47:33	ECG value :  1.60 V
2018-05-24 00:47:33	ECG value :  1.50 V
2018-05-24 00:47:33	ECG value :  1.46 V
2018-05-24 00:47:33	ECG value :  1.50 V
2018-05-24 00:47:33	ECG value :  1.58 V
2018-05-24 00:47:33	ECG value :  1.71 V
2018-05-24 00:47:33	ECG value :  1.83 V
2018-05-24 00:47:33	ECG value :  1.92 V
2018-05-24 00:47:33	ECG value :  1.94 V
2018-05-24 00:47:33	ECG value :  1.89 V
2018-05-24 00:47:33	ECG value :  1.78 V
2018-05-24 00:47:33	ECG value :  1.66 V
2018-05-24 00:47:33	ECG value :  1.56 V
2018-05-24 00:47:33	ECG value :  1.53 V
2018-05-24 00:47:33	ECG value :  1.52 V
2018-05-24 00:47:33	ECG value :  1.60 V
2018-05-24 00:47:33	ECG value :  1.73 V
2018-05-24 00:47:33	ECG value :  1.85 V
2018-05-24 00:47:33	ECG value :  1.94 V
2018-05-24 00:47:33	ECG value :  1.97 V
2018-05-24 00:47:33	ECG value :  1.94 V
2018-05-24 00:47:33	ECG value :  1.85 V
2018-05-24 00:47:33	ECG value :  1.73 V
2018-05-24 00:47:33	ECG value :  1.63 V
2018-05-24 00:47:33	ECG value :  1.55 V
2018-05-24 00:47:33	ECG value :  1.55 V
2018-05-24 00:47:33	ECG value :  1.62 V
2018-05-24 00:47:33	ECG value :  1.74 V
2018-05-24 00:47:33	ECG value :  1.86 V
2018-05-24 00:47:33	ECG value :  1.97 V
2018-05-24 00:47:33	ECG value :  2.01 V
2018-05-24 00:47:33	ECG value :  1.99 V
2018-05-24 00:47:33	ECG value :  1.91 V
2018-05-24 00:47:33	ECG value :  1.79 V
2018-05-24 00:47:33	ECG value :  1.68 V
2018-05-24 00:47:33	ECG value :  1.60 V
2018-05-24 00:47:33	ECG value :  1.59 V
2018-05-24 00:47:33	ECG value :  1.64 V
2018-05-24 00:47:33	ECG value :  1.75 V
2018-05-24 00:47:33	ECG value :  1.89 V
2018-05-24 00:47:33	ECG value :  2.00 V
2018-05-24 00:47:33	ECG value :  2.06 V
2018-05-24 00:47:33	ECG value :  2.05 V
2018-05-24 00:47:33	ECG value :  1.97 V
2018-05-24 00:47:33	ECG value :  1.86 V
2018-05-24 00:47:33	ECG value :  1.74 V
2018-05-24 00:47:33	ECG value :  1.66 V
2018-05-24 00:47:33	ECG value :  1.64 V
2018-05-24 00:47:33	ECG value :  1.68 V
2018-05-24 00:47:33	ECG value :  1.78 V
2018-05-24 00:47:33	ECG value :  1.92 V
2018-05-24 00:47:33	ECG value :  2.03 V
2018-05-24 00:47:33	ECG value :  2.11 V
2018-05-24 00:47:33	ECG value :  2.12 V
2018-05-24 00:47:33	ECG value :  2.05 V
2018-05-24 00:47:33	ECG value :  1.95 V
