1.83;577966.25;84648
2.22;450660.75;84662
1.63;547059.00;84675
2.02;547059.00;84687
2.22;414170.00;84701
1.63;577966.25;84713
2.02;547059.00;84726
2.02;471428.50;84740
1.73;577966.25;84752
2.12;471428.50;84765
1.93;471428.50;84777
1.63;577966.25;84791
2.22;471428.50;84804
1.83;612575.00;84816
1.73;612575.00;84830
2.02;450660.75;84842
2.12;547059.00;84855
1.93;547059.00;84868
2.22;344444.50;84881
1.73;577966.25;84894
1.63;519289.18;84907
2.32;450660.75;84920
1.63;577966.25;84932
2.02;494202.78;84945
2.12;471428.50;84959
1.63;612575.00;84971
2.12;471428.50;84984
1.93;494202.78;84997
1.73;612575.00;85010
2.32;450660.75;85022
1.83;547059.00;85036
1.83;577966.25;85049
2.22;494202.78;85061
1.73;547059.00;85074
2.02;547059.00;85087
2.22;450660.75;85100
1.63;577966.25;85113
2.12;519289.18;85126
2.12;450660.75;85139
1.83;612575.00;85151
2.02;494202.78;85165
2.02;471428.50;85178
1.73;612575.00;85190
2.22;383146.09;85203
1.93;519289.18;85216
1.73;577966.25;85229
2.02;471428.50;85242
1.83;519289.18;85255
1.83;519289.18;85268
2.32;450660.75;85280
1.73;577966.25;85294
2.02;547059.00;85307
2.12;471428.50;85319
1.63;577966.25;85332
2.02;494202.78;85345
1.63;471428.50;85358
2.22;612575.00;85370
2.02;494202.78;85384
1.93;494202.78;85397
1.63;612575.00;85409
2.22;471428.50;85423
1.83;519289.18;85435
1.83;577966.25;85448
2.22;431645.56;85462
1.73;547059.00;85474
1.93;547059.00;85487
2.22;431645.56;85499
1.63;612575.00;85513
2.02;547059.00;85526
2.32;450660.75;85538
1.63;577966.25;85552
2.22;494202.78;85564
2.22;471428.50;85577
1.73;612575.00;85591
2.12;471428.50;85603
2.02;494202.78;85616
1.63;577966.25;85628
2.22;471428.50;85642
1.63;519289.18;85654
1.83;577966.25;85667
2.02;369314.12;85681
1.83;612575.00;85693
1.93;547059.00;85706
2.02;450660.75;85719
1.63;577966.25;85732
2.02;519289.18;85745
2.12;450660.75;85757
1.63;612575.00;85771
2.22;494202.78;85783
2.02;471428.50;85796
1.73;612575.00;85810
2.12;471428.50;85822
1.83;519289.18;85835
1.63;612575.00;85848
2.22;471428.50;85861
1.73;547059.00;85874
1.83;612575.00;85886
2.22;471428.50;85900
1.73;577966.25;85912
2.02;547059.00;85925
2.12;471428.50;85938
1.73;612575.00;85951
2.02;494202.78;85964
2.02;471428.50;85977
1.63;612575.00;85990
2.12;612575.00;86002
1.93;494202.78;86016
1.63;612575.00;86028
2.32;471428.50;86041
1.83;519289.18;86054
1.73;612575.00;86067
2.22;471428.50;86080
1.83;547059.00;86092
1.93;577966.25;86106
2.12;450660.75;86119
1.63;519289.18;86131
1.83;519289.18;86145
2.12;471428.50;86157
1.73;612575.00;86170
2.12;519289.18;86183
2.02;494202.78;86196
1.83;651592.43;86209
2.12;471428.50;86221
1.83;519289.18;86235
1.73;612575.00;86248
2.22;471428.50;86260
1.73;494202.78;86274
2.22;612575.00;86286
2.22;450660.75;86299
1.63;547059.00;86312
1.93;547059.00;86325
2.02;414170.00;86338
1.63;577966.25;86350
2.02;519289.18;86364
2.02;471428.50;86376
1.24;612575.00;86389
2.12;471428.50;86403
1.93;494202.78;86415
1.63;612575.00;86428
2.71;471428.50;86440
1.83;519289.18;86454
1.63;612575.00;86467
2.22;494202.78;86479
1.73;577966.25;86493
1.83;577966.25;86505
2.22;450660.75;86518
1.73;577966.25;86532
2.02;494202.78;86544
2.12;471428.50;86557
1.63;547059.00;86569
2.02;494202.78;86583
2.02;471428.50;86595
1.63;612575.00;86608
2.12;494202.78;86622
2.02;494202.78;86634
1.63;651592.43;86647
2.12;471428.50;86660
1.83;519289.18;86673
1.73;547059.00;86686
2.22;450660.75;86699
1.63;547059.00;86712
1.93;519289.18;86724
2.12;471428.50;86737
1.83;577966.25;86751
2.02;494202.78;86763
2.02;414170.00;86776
1.63;612575.00;86789
2.12;471428.50;86802
2.02;471428.50;86815
1.63;651592.43;86828
2.02;471428.50;86841
1.83;494202.78;86853
1.63;612575.00;86866
2.22;450660.75;86879
1.73;547059.00;86892
1.83;612575.00;86905
2.12;450660.75;86918
1.73;577966.25;86931
2.41;547059.00;86943
2.12;450660.75;86957
1.63;577966.25;86970
2.02;547059.00;86982
2.02;471428.50;86995
1.53;612575.00;87008
2.02;471428.50;87021
2.61;494202.78;87034
1.63;612575.00;87047
2.12;471428.50;87060
1.83;519289.18;87072
1.83;612575.00;87086
2.12;471428.50;87098
1.53;547059.00;87111
1.93;547059.00;87124
2.22;471428.50;87137
1.73;612575.00;87150
2.12;519289.18;87162
2.12;471428.50;87176
1.63;612575.00;87189
2.12;577966.25;87201
2.02;471428.50;87215
1.63;612575.00;87227
2.71;471428.50;87240
1.93;471428.50;87252
1.83;612575.00;87266
2.12;471428.50;87279
1.73;577966.25;87291
1.83;612575.00;87305
2.22;494202.78;87317
1.73;577966.25;87330
1.93;547059.00;87344
2.32;450660.75;87356
1.63;577966.25;87369
2.02;494202.78;87382
2.02;471428.50;87395
1.63;612575.00;87408
2.12;471428.50;87420
1.93;494202.78;87434
1.63;577966.25;87446
2.12;494202.78;87459
1.73;519289.18;87473
2.22;612575.00;87485
2.22;450660.75;87498
1.73;547059.00;87511
1.63;577966.25;87524
2.22;414170.00;87536
1.63;577966.25;87549
2.02;450660.75;87563
2.12;471428.50;87575
1.63;577966.25;87588
2.12;494202.78;87601
2.22;471428.50;87614
1.63;494202.78;87627
2.12;494202.78;87640
1.93;494202.78;87653
1.63;577966.25;87665
2.12;471428.50;87678
1.83;547059.00;87692
1.73;612575.00;87704
2.12;471428.50;87717
1.73;577966.25;87730
1.83;577966.25;87743
2.12;494202.78;87756
1.63;577966.25;87769
2.02;519289.18;87782
2.02;471428.50;87794
1.53;612575.00;87808
2.02;471428.50;87821
2.02;494202.78;87833
1.63;651592.43;87846
2.12;494202.78;87859
1.93;519289.18;87872
1.63;651592.43;87885
2.12;471428.50;87898
1.73;547059.00;87911
1.93;612575.00;87923
2.32;471428.50;87937
1.63;547059.00;87949
1.83;547059.00;87962
2.02;471428.50;87975
1.63;577966.25;87988
2.12;519289.18;88001
2.02;471428.50;88013
1.63;612575.00;88027
2.12;450660.75;88040
1.73;494202.78;88052
1.63;651592.43;88066
2.12;471428.50;88078
1.83;519289.18;88091
1.63;651592.43;88104
2.12;471428.50;88117
1.73;577966.25;88130
1.83;577966.25;88142
2.41;450660.75;88156
1.63;414170.00;88169
1.93;519289.18;88181
2.12;398054.46;88195
1.53;612575.00;88207
2.02;519289.18;88220
2.41;612575.00;88233
1.63;612575.00;88246
2.12;519289.18;88259
1.93;494202.78;88271
1.63;612575.00;88285
2.22;471428.50;88297
1.73;577966.25;88310
1.93;612575.00;88324
2.12;471428.50;88336
2.02;612575.00;88349
1.93;577966.25;88361
2.12;471428.50;88375
1.63;612575.00;88388
2.02;547059.00;88400
2.02;494202.78;88414
1.24;612575.00;88426
2.02;494202.78;88439
1.83;494202.78;88452
1.63;651592.43;88465
2.12;471428.50;88478
1.83;519289.18;88491
1.63;612575.00;88504
2.81;471428.50;88516
1.73;383146.09;88529
1.73;612575.00;88543
2.12;471428.50;88555
1.63;577966.25;88568
2.02;547059.00;88581
2.12;431645.56;88594
1.44;612575.00;88607
2.02;519289.18;88620
2.22;471428.50;88633
1.63;746715.37;88645
2.12;494202.78;88658
1.83;494202.78;88671
1.63;651592.43;88684
2.02;471428.50;88697
1.73;547059.00;88710
1.73;612575.00;88723
2.22;471428.50;88735
1.63;612575.00;88749
1.83;612575.00;88762
2.12;471428.50;88774
1.63;577966.25;88787
1.63;519289.18;88800
1.93;471428.50;88813
1.53;651592.43;88826
2.12;519289.18;88839
2.51;612575.00;88852
1.53;612575.00;88864
2.02;494202.78;88878
1.83;519289.18;88891
1.63;612575.00;88903
2.22;471428.50;88916
1.73;494202.78;88929
1.73;612575.00;88942
2.12;450660.75;88954
1.73;577966.25;88968
1.93;547059.00;88981
2.51;471428.50;88993
1.63;612575.00;89007
2.02;547059.00;89019
2.02;494202.78;89032
1.53;519289.18;89046
2.12;494202.78;89058
1.83;612575.00;89071
1.63;612575.00;89083
2.02;494202.78;89097
1.83;547059.00;89109
1.73;612575.00;89122
2.02;471428.50;89136
1.73;547059.00;89148
1.83;612575.00;89161
2.12;471428.50;89174
1.63;577966.25;89187
1.83;547059.00;89200
2.02;494202.78;89212
1.53;612575.00;89226
2.02;519289.18;89238
2.51;494202.78;89251
1.63;612575.00;89264
2.12;494202.78;89277
1.83;547059.00;89290
1.63;695918.43;89303
2.12;471428.50;89316
2.22;612575.00;89328
1.83;612575.00;89341
2.12;450660.75;89355
1.73;577966.25;89367
1.83;519289.18;89380
2.02;471428.50;89393
1.83;577966.25;89406
2.02;519289.18;89419
1.93;471428.50;89432
1.53;577966.25;89445
2.02;471428.50;89457
1.93;494202.78;89470
1.63;695918.43;89484
2.12;494202.78;89496
1.93;519289.18;89509
1.73;577966.25;89522
2.22;471428.50;89535
1.73;577966.25;89548
1.83;519289.18;89561
2.22;471428.50;89574
1.63;577966.25;89586
1.93;547059.00;89600
1.63;471428.50;89613
1.53;577966.25;89625
2.02;519289.18;89638
2.02;494202.78;89651
1.53;651592.43;89664
2.02;450660.75;89677
1.83;519289.18;89690
1.63;651592.43;89703
2.12;471428.50;89715
1.73;519289.18;89729
1.73;612575.00;89742
2.12;471428.50;89754
1.73;547059.00;89767
1.83;577966.25;89780
2.12;471428.50;89793
1.63;577966.25;89805
2.02;547059.00;89819
2.02;471428.50;89832
1.53;612575.00;89844
2.12;494202.78;89858
1.93;494202.78;89870
1.53;651592.43;89883
2.61;494202.78;89896
1.83;547059.00;89909
2.02;612575.00;89922
2.12;471428.50;89934
1.73;519289.18;89948
1.73;612575.00;89960
2.02;450660.75;89973
1.63;577966.25;89987
1.93;612575.00;89999
2.02;471428.50;90012
1.63;612575.00;90024
2.02;519289.18;90038
1.93;494202.78;90051
1.53;805511.81;90063
2.02;398054.46;90077
1.93;519289.18;90089
1.53;612575.00;90102
2.71;494202.78;90116
1.73;414170.00;90128
1.73;651592.43;90141
2.02;471428.50;90153
1.63;577966.25;90167
1.63;577966.25;90180
2.12;471428.50;90192
1.63;577966.25;90206
2.02;547059.00;90218
2.02;494202.78;90231
1.63;612575.00;90244
2.02;431645.56;90257
2.12;494202.78;90270
1.53;651592.43;90283
2.12;494202.78;90296
1.83;612575.00;90308
1.24;651592.43;90321
2.12;471428.50;90335
1.73;519289.18;90347
1.83;612575.00;90360
2.12;471428.50;90373
1.93;577966.25;90386
1.93;547059.00;90399
2.02;494202.78;90412
1.53;494202.78;90425
2.12;519289.18;90437
2.02;471428.50;90450
1.63;612575.00;90464
1.63;494202.78;90476
2.32;494202.78;90489
1.63;612575.00;90502
2.12;612575.00;90515
1.73;519289.18;90527
1.63;612575.00;90541
2.12;471428.50;90554
1.73;494202.78;90566
1.73;612575.00;90579
2.12;494202.78;90592
1.63;577966.25;90605
1.93;547059.00;90618
2.12;471428.50;90631
1.53;612575.00;90644
2.02;519289.18;90656
1.93;471428.50;90670
2.02;651592.43;90683
2.02;519289.18;90695
1.93;519289.18;90708
1.63;651592.43;90721
2.12;471428.50;90734
1.83;547059.00;90747
1.63;612575.00;90760
2.12;471428.50;90773
1.73;577966.25;90785
1.83;577966.25;90799
2.12;431645.56;90812
1.44;612575.00;90824
1.63;471428.50;90838
2.02;494202.78;90850
1.53;612575.00;90863
2.02;519289.18;90875
1.93;547059.00;90889
1.63;651592.43;90902
2.12;471428.50;90914
1.83;519289.18;90928
1.63;651592.43;90940
2.12;494202.78;90953
1.73;547059.00;90967
1.73;612575.00;90979
2.12;471428.50;90992
1.44;577966.25;91004
1.93;577966.25;91018
2.12;398054.46;91031
1.44;612575.00;91043
2.12;519289.18;91057
2.12;494202.78;91069
1.53;805511.81;91082
1.63;494202.78;91096
2.51;494202.78;91108
1.53;805511.81;91121
2.12;519289.18;91133
1.93;547059.00;91147
1.73;651592.43;91160
2.51;471428.50;91172
1.63;414170.00;91186
1.83;577966.25;91198
2.12;471428.50;91211
1.63;612575.00;91225
1.83;547059.00;91237
2.02;450660.75;91250
1.44;805511.81;91262
1.93;494202.78;91276
2.02;494202.78;91288
1.53;651592.43;91301
2.12;414170.00;91315
1.83;519289.18;91327
1.63;651592.43;91340
2.12;494202.78;91353
1.73;547059.00;91366
1.73;577966.25;91379
2.02;471428.50;91392
1.83;612575.00;91405
1.83;577966.25;91417
2.12;471428.50;91430
1.53;612575.00;91444
1.93;519289.18;91456
2.02;494202.78;91469
1.53;612575.00;91482
2.02;519289.18;91495
1.93;494202.78;91508
1.53;651592.43;91521
2.12;494202.78;91534
1.73;519289.18;91546
1.63;651592.43;91559
2.12;494202.78;91573
1.73;519289.18;91585
1.73;612575.00;91598
2.02;471428.50;91611
1.73;577966.25;91624
1.93;577966.25;91637
2.12;471428.50;91650
1.53;651592.43;91663
1.93;547059.00;91675
1.93;450660.75;91688
1.44;651592.43;91701
2.02;471428.50;91714
1.93;519289.18;91727
1.53;651592.43;91740
2.12;383146.09;91753
1.73;547059.00;91765
1.63;612575.00;91779
2.12;471428.50;91792
1.73;577966.25;91804
1.83;577966.25;91817
2.12;383146.09;91830
1.53;612575.00;91843
1.93;577966.25;91856
2.02;471428.50;91869
1.53;612575.00;91882
2.41;519289.18;91894
1.83;471428.50;91908
