1.83;612575.00;113
1.34;746715.37;221
1.24;695918.43;328
1.63;577966.25;437
1.34;874358.87;544
1.63;612575.00;652
1.53;695918.43;759
1.24;746715.37;867
1.83;612575.00;975
1.24;874358.87;1083
1.73;651592.43;1190
1.53;651592.43;1298
1.24;746715.37;1406
1.63;612575.00;1514
1.34;1175861.62;1622
1.53;651592.43;1729
1.44;695918.43;1838
1.63;805511.81;1945
1.63;612575.00;2053
1.14;874358.87;2160
2.32;651592.43;2269
1.44;651592.43;2376
1.14;746715.37;2484
1.73;577966.25;2591
1.24;874358.87;2700
1.44;651592.43;2807
1.44;651592.43;2915
1.14;874358.87;3022
1.63;547059.00;3131
1.14;874358.87;3238
1.34;695918.43;3346
1.53;612575.00;3453
1.05;874358.87;3561
1.63;612575.00;3670
1.24;805511.81;3777
1.24;651592.43;3885
1.53;519289.18;3992
1.05;874358.87;4101
1.73;577966.25;4208
1.34;805511.81;4316
1.24;874358.87;4423
1.53;651592.43;4532
1.05;874358.87;4639
1.53;612575.00;4747
1.34;746715.37;4854
0.85;695918.43;4963
1.53;651592.43;5070
1.14;956074.62;5178
1.53;651592.43;5285
1.53;805511.81;5394
1.63;746715.37;5501
1.53;651592.43;5609
1.05;874358.87;5716
1.24;577966.25;5825
1.53;805511.81;5933
1.24;805511.81;6040
1.53;651592.43;6148
1.05;1175861.62;6256
1.44;651592.43;6364
1.34;805511.81;6471
1.14;746715.37;6579
1.53;651592.43;6687
1.05;471428.50;6795
1.53;651592.43;6902
1.44;746715.37;7010
1.14;805511.81;7118
1.53;612575.00;7226
1.14;956074.62;7333
1.14;651592.43;7441
1.53;746715.37;7549
1.24;805511.81;7657
1.53;651592.43;7764
1.05;874358.87;7872
1.44;746715.37;7981
1.44;746715.37;8088
1.05;874358.87;8196
1.53;651592.43;8303
1.24;1175861.62;8412
1.44;695918.43;8519
1.44;746715.37;8627
1.05;874358.87;8734
1.53;651592.43;8843
1.14;874358.87;8950
1.24;695918.43;9058
1.44;746715.37;9165
1.63;874358.87;9274
1.53;805511.81;9381
1.14;956074.62;9489
1.34;695918.43;9596
1.53;695918.43;9705
1.53;874358.87;9812
1.53;695918.43;9920
1.14;874358.87;10028
1.34;695918.43;10136
1.53;746715.37;10244
1.05;874358.87;10351
1.44;651592.43;10460
1.14;874358.87;10567
1.44;695918.43;10675
1.44;695918.43;10783
1.05;956074.62;10891
2.12;651592.43;10998
0.85;1175861.62;11106
1.34;695918.43;11214
1.44;651592.43;11322
1.05;874358.87;11429
1.53;494202.78;11538
1.34;956074.62;11645
1.24;695918.43;11753
1.44;519289.18;11862
1.05;874358.87;11969
1.63;651592.43;12077
1.14;805511.81;12184
1.34;695918.43;12293
1.44;414170.00;12400
1.05;651592.43;12508
1.63;651592.43;12616
1.14;874358.87;12724
1.24;805511.81;12831
1.44;695918.43;12940
1.05;874358.87;13047
1.53;651592.43;13155
1.05;956074.62;13262
1.34;695918.43;13371
1.44;746715.37;13478
0.95;874358.87;13586
1.53;651592.43;13694
1.14;956074.62;13802
1.44;695918.43;13910
1.44;746715.37;14018
1.05;956074.62;14126
1.53;651592.43;14233
1.14;1054638.87;14341
1.24;695918.43;14449
1.44;746715.37;14557
1.05;874358.87;14664
1.53;695918.43;14773
1.14;956074.62;14880
1.24;695918.43;14988
1.53;746715.37;15096
0.95;547059.00;15204
1.53;651592.43;15311
1.14;1054638.87;15420
1.24;651592.43;15527
1.44;695918.43;15635
1.05;956074.62;15742
1.53;651592.43;15851
1.14;956074.62;15959
1.24;746715.37;16066
1.34;746715.37;16175
1.05;805511.81;16282
1.53;651592.43;16390
1.14;956074.62;16498
1.24;746715.37;16606
1.44;746715.37;16713
1.14;956074.62;16821
1.53;695918.43;16929
1.14;956074.62;17037
0.85;746715.37;17144
1.44;746715.37;17253
0.95;956074.62;17360
1.53;651592.43;17468
1.05;1054638.87;17576
1.24;695918.43;17684
1.63;746715.37;17792
0.85;956074.62;17900
1.53;651592.43;18008
1.05;1054638.87;18115
1.05;746715.37;18224
1.34;746715.37;18331
0.95;1175861.62;18439
1.93;651592.43;18546
1.05;874358.87;18655
1.24;746715.37;18762
1.24;746715.37;18870
0.95;956074.62;18978
1.53;695918.43;19086
0.85;695918.43;19193
1.63;805511.81;19302
1.34;746715.37;19409
0.85;956074.62;19517
1.93;695918.43;19625
1.05;612575.00;19733
1.24;746715.37;19841
1.53;746715.37;19948
0.95;874358.87;20057
1.83;695918.43;20164
1.05;1054638.87;20272
1.05;746715.37;20380
1.44;805511.81;20488
1.53;956074.62;20595
1.44;695918.43;20704
1.05;1054638.87;20811
1.24;695918.43;20919
1.34;746715.37;21026
0.95;1054638.87;21135
1.44;651592.43;21242
1.24;1054638.87;21350
1.63;746715.37;21458
1.24;695918.43;21566
0.75;956074.62;21673
1.44;651592.43;21782
1.14;1054638.87;21890
1.24;746715.37;21997
1.34;746715.37;22106
0.95;956074.62;22213
1.34;695918.43;22321
1.05;1054638.87;22429
1.14;805511.81;22537
1.34;695918.43;22644
1.24;1054638.87;22753
1.34;695918.43;22860
1.05;695918.43;22968
1.14;805511.81;23075
1.34;746715.37;23184
0.95;1054638.87;23291
1.44;805511.81;23399
1.05;1054638.87;23507
1.14;805511.81;23615
1.44;746715.37;23723
0.85;1054638.87;23831
1.44;746715.37;23939
1.14;1054638.87;24046
1.53;805511.81;24155
1.34;746715.37;24262
1.05;1175861.62;24370
1.53;695918.43;24478
1.05;956074.62;24586
1.14;746715.37;24693
1.34;805511.81;24802
0.95;1054638.87;24909
1.44;695918.43;25017
1.05;1054638.87;25124
1.14;695918.43;25233
1.34;805511.81;25340
1.05;1054638.87;25448
1.53;695918.43;25556
1.05;956074.62;25664
1.14;805511.81;25772
1.34;874358.87;25880
0.95;1054638.87;25988
1.44;651592.43;26095
1.34;1054638.87;26204
1.05;805511.81;26311
1.24;805511.81;26419
0.95;1054638.87;26527
1.34;746715.37;26635
1.05;1054638.87;26742
1.14;874358.87;26851
1.34;805511.81;26958
0.95;1175861.62;27066
1.44;695918.43;27174
1.05;1054638.87;27282
1.14;695918.43;27389
1.34;805511.81;27497
0.85;1054638.87;27606
1.44;695918.43;27713
1.05;1054638.87;27821
1.14;805511.81;27929
1.34;805511.81;28037
0.95;1054638.87;28144
1.44;695918.43;28253
1.05;1054638.87;28360
1.14;805511.81;28468
1.34;805511.81;28576
0.95;1054638.87;28684
1.53;695918.43;28791
0.95;956074.62;28900
1.14;805511.81;29007
1.34;805511.81;29115
0.95;956074.62;29223
1.44;695918.43;29331
1.05;1328570.50;29438
1.34;746715.37;29546
1.34;746715.37;29655
0.95;956074.62;29762
1.44;577966.25;29870
0.95;1175861.62;29978
1.24;695918.43;30086
1.44;746715.37;30193
0.95;956074.62;30302
1.44;746715.37;30409
1.14;1054638.87;30517
1.34;746715.37;30625
1.34;805511.81;30733
0.95;956074.62;30840
1.44;805511.81;30948
1.05;1054638.87;31056
1.24;746715.37;31164
1.34;874358.87;31271
0.95;1175861.62;31380
1.44;651592.43;31488
0.95;1054638.87;31595
1.24;746715.37;31704
1.24;746715.37;31811
1.05;956074.62;31919
1.44;695918.43;32027
0.95;956074.62;32135
1.14;746715.37;32242
1.34;695918.43;32350
0.95;956074.62;32458
1.44;805511.81;32566
1.05;1054638.87;32673
1.24;805511.81;32782
1.24;805511.81;32889
0.95;956074.62;32997
1.24;695918.43;33105
0.95;1054638.87;33213
1.24;746715.37;33320
1.24;874358.87;33429
0.95;805511.81;33537
1.44;695918.43;33644
0.95;1054638.87;33753
1.34;746715.37;33860
1.24;874358.87;33968
1.14;1175861.62;34075
1.53;695918.43;34184
0.85;1054638.87;34291
1.24;494202.78;34399
1.44;874358.87;34507
1.05;956074.62;34615
1.44;746715.37;34722
0.95;1175861.62;34831
1.34;651592.43;34938
1.34;874358.87;35046
0.85;612575.00;35154
1.44;695918.43;35262
0.95;1054638.87;35369
1.34;695918.43;35477
1.24;874358.87;35586
0.85;874358.87;35693
1.44;651592.43;35801
0.95;1175861.62;35909
1.53;695918.43;36017
1.24;746715.37;36124
1.05;956074.62;36233
1.24;746715.37;36340
0.95;956074.62;36448
1.34;695918.43;36556
1.24;874358.87;36664
1.05;956074.62;36771
1.44;695918.43;36879
0.95;1175861.62;36987
1.34;695918.43;37095
1.24;874358.87;37202
1.14;1175861.62;37311
1.44;746715.37;37419
0.95;1175861.62;37526
1.24;695918.43;37635
1.14;1054638.87;37742
1.05;956074.62;37850
1.34;746715.37;37958
0.95;1175861.62;38066
1.34;695918.43;38173
0.85;805511.81;38282
1.05;956074.62;38389
1.73;746715.37;38497
0.95;1175861.62;38605
1.34;746715.37;38713
1.14;956074.62;38820
0.95;1175861.62;38928
1.34;805511.81;39036
0.75;1175861.62;39144
1.44;695918.43;39251
1.05;956074.62;39360
