5;1640455
2.25;1640461
1.78;1640467
1.49;1640473
2.16;1640479
2.01;1640485
1.45;1640492
1.94;1640498
2.20;1640503
1.57;1640509
1.70;1640515
2.28;1640521
1.81;1640527
1.62;1640534
2.33;1640540
2.14;1640546
1.59;1640552
2.08;1640557
2.25;1640563
1.56;1640569
1.69;1640576
2.20;1640582
1.66;1640588
1.45;1640594
2.12;1640600
1.89;1640605
1.42;1640611
1.94;1640617
2.07;1640624
1.44;1640630
1.84;1640636
2.74;1640642
2.66;1640648
3.06;1640654
3.85;1640659
3.06;1640666
2.04;1640672
2.18;1640678
2.04;1640684
1.30;1640690
1.47;1640696
1.94;1640702
1.34;1640708
1.23;1640714
1.90;1640720
1.60;1640726
1.18;1640732
1.78;1640738
1.87;1640744
1.29;1640751
1.60;1640757
2.06;1640762
1.50;1640768
1.45;1640774
2.12;1640780
1.79;1640786
1.40;1640793
2.05;1640799
2.07;1640805
1.48;1640810
1.85;1640816
2.27;1640822
1.68;1640828
1.68;1640835
2.33;1640841
1.96;1640847
1.59;1640853
2.25;1640859
2.22;1640864
1.64;1640870
2.07;1640877
2.40;1640883
1.77;1640889
1.82;1640895
2.42;1640901
1.97;1640907
1.61;1640913
2.23;1640919
2.10;1640925
1.50;1640931
1.91;1640937
2.18;1640943
1.54;1640949
1.61;1640955
2.18;1640962
1.73;1640967
1.44;1640973
2.09;1640979
1.95;1640985
1.41;1640991
1.89;1640997
2.14;1641004
1.52;1641010
1.66;1641016
2.23;1641021
1.73;1641027
1.50;1641033
2.17;1641039
1.97;1641046
1.47;1641052
1.98;1641058
2.18;1641064
1.56;1641070
1.75;1641075
2.27;1641081
1.75;1641088
1.54;1641094
2.22;1641100
1.97;1641106
1.49;1641112
2.03;1641118
2.17;1641123
1.54;1641129
1.77;1641136
2.26;1641142
1.70;1641148
1.56;1641154
2.22;1641160
1.93;1641166
1.47;1641172
2.04;1641178
2.14;1641184
1.51;1641190
1.79;1641196
2.25;1641202
1.67;1641208
1.59;1641214
2.23;1641221
1.89;1641227
1.47;1641232
2.07;1641238
2.12;1641244
1.50;1641250
1.83;1641256
2.25;1641263
1.65;1641269
1.62;1641275
2.26;1641281
1.90;1641286
1.52;1641292
2.17;1641298
2.20;1641305
1.65;1641311
2.03;1641317
2.38;1641323
1.74;1641329
1.72;1641334
2.28;1641340
1.82;1641347
1.45;1641353
2.07;1641359
2.00;1641365
1.43;1641371
1.84;1641377
2.16;1641383
1.54;1641389
1.59;1641395
2.17;1641401
1.81;1641407
1.83;1641413
2.94;1641419
3.34;1641425
3.20;1641432
3.47;1641437
3.05;1641443
1.92;1641449
1.68;1641455
2.05;1641461
1.49;1641467
1.18;1641474
1.79;1641480
1.65;1641486
1.14;1641491
1.61;1641497
1.87;1641503
1.28;1641509
1.46;1641516
2.02;1641522
1.54;1641528
1.35;1641534
2.02;1641540
1.83;1641545
1.36;1641551
1.90;1641558
2.09;1641564
1.49;1641570
1.71;1641576
2.23;1641582
1.71;1641588
1.56;1641593
2.25;1641600
1.99;1641606
1.55;1641612
2.13;1641618
2.26;1641624
1.66;1641630
1.93;1641636
2.41;1641643
1.85;1641648
1.74;1641654
2.40;1641660
2.07;1641666
1.63;1641672
2.21;1641678
2.24;1641684
1.60;1641691
1.87;1641697
2.26;1641702
1.64;1641708
1.55;1641714
2.17;1641720
1.80;1641726
1.38;1641733
1.96;1641739
1.98;1641745
1.39;1641751
1.73;1641756
2.12;1641762
1.56;1641768
1.52;1641775
2.14;1641781
1.76;1641787
1.40;1641793
2.03;1641799
2.01;1641804
1.44;1641810
1.83;1641817
2.18;1641823
1.58;1641829
1.61;1641835
2.23;1641841
1.81;1641847
1.49;1641853
2.13;1641859
2.04;1641865
1.48;1641871
1.89;1641877
2.19;1641883
1.57;1641889
1.65;1641895
2.23;1641902
1.76;1641908
1.49;1641913
2.15;1641919
2.00;1641925
1.46;1641931
1.93;1641937
2.17;1641944
1.55;1641950
1.68;1641956
2.23;1641961
1.74;1641967
1.51;1641973
2.16;1641979
1.97;1641986
1.46;1641992
1.97;1641998
2.17;1642004
1.54;1642010
1.73;1642015
2.24;1642021
1.72;1642028
1.52;1642034
2.18;1642040
1.97;1642046
1.47;1642052
2.01;1642058
2.17;1642063
1.55;1642070
1.79;1642076
2.33;1642082
1.83;1642088
1.69;1642094
2.34;1642100
2.03;1642106
1.56;1642113
2.06;1642118
2.11;1642124
1.47;1642130
1.72;1642136
2.16;1642142
1.59;1642148
1.48;1642155
2.13;1642161
1.82;1642167
1.39;1642172
1.94;1642178
2.08;1642184
1.76;1642190
2.55;1642196
3.50;1642203
3.35;1642209
3.14;1642215
3.14;1642220
2.23;1642226
1.49;1642232
1.88;1642238
1.77;1642245
1.16;1642251
1.46;1642257
1.84;1642263
1.28;1642269
1.27;1642274
1.91;1642280
1.53;1642287
1.21;1642293
1.84;1642299
1.82;1642305
1.29;1642311
1.68;1642317
2.04;1642323
1.46;1642329
1.51;1642335
2.13;1642341
1.73;1642347
1.43;1642353
2.09;1642359
2.00;1642365
1.47;1642372
1.92;1642377
2.23;1642383
1.64;1642389
1.74;1642395
2.33;1642401
1.88;1642407
1.63;1642414
2.29;1642420
2.16;1642426
1.63;1642431
2.10;1642437
2.34;1642443
1.70;1642449
1.83;1642456
2.35;1642462
1.82;1642468
1.56;1642474
2.17;1642480
1.96;1642485
1.41;1642491
1.89;1642498
2.06;1642504
1.43;1642510
1.59;1642516
2.11;1642522
1.60;1642528
1.40;1642533
2.05;1642540
1.83;1642546
1.34;1642552
1.87;1642558
2.03;1642564
1.43;1642570
1.66;1642576
2.16;1642583
1.62;1642588
1.48;1642594
2.14;1642600
1.87;1642606
1.42;1642612
1.99;1642618
2.08;1642625
1.47;1642631
1.73;1642637
2.18;1642642
1.63;1642648
1.52;1642654
2.16;1642660
1.85;1642667
1.43;1642673
2.01;1642679
2.04;1642685
1.44;1642690
1.77;1642696
2.17;1642702
1.58;1642708
1.52;1642715
2.15;1642721
1.78;1642727
1.39;1642733
2.00;1642739
1.99;1642744
1.41;1642750
1.76;1642757
2.13;1642763
1.54;1642769
1.53;1642775
2.15;1642781
1.74;1642787
1.40;1642793
2.01;1642799
1.96;1642805
1.38;1642811
1.77;1642817
2.09;1642823
1.49;1642829
1.52;1642835
2.12;1642842
1.71;1642847
1.41;1642853
2.04;1642859
1.97;1642865
1.41;1642871
1.88;1642877
2.19;1642884
1.58;1642890
1.69;1642896
2.20;1642901
1.71;1642907
1.40;1642913
1.96;1642919
1.79;1642926
1.25;1642932
1.68;1642938
1.94;1642944
1.31;1642950
1.43;1642955
1.96;1642961
1.47;1642968
1.20;1642974
1.91;1642980
2.03;1642986
2.00;1642992
3.03;1642998
3.66;1643003
2.84;1643010
2.44;1643016
2.37;1643022
1.54;1643028
1.12;1643034
1.62;1643040
1.35;1643046
0.89;1643053
1.35;1643058
1.52;1643064
0.99;1643070
1.15;1643076
1.65;1643082
1.17;1643088
1.03;1643095
1.67;1643101
1.44;1643106
1.03;1643112
1.56;1643118
1.69;1643124
1.13;1643130
1.40;1643137
1.83;1643143
1.32;1643149
1.23;1643155
1.88;1643160
1.59;1643166
1.19;1643172
1.76;1643179
1.84;1643185
1.27;1643191
1.59;1643197
2.01;1643203
1.47;1643208
1.43;1643214
2.06;1643220
1.73;1643227
1.35;1643233
1.93;1643239
1.93;1643245
1.34;1643251
1.67;1643257
2.01;1643262
1.41;1643269
1.35;1643275
1.91;1643281
1.51;1643287
1.16;1643293
1.71;1643299
1.67;1643305
1.12;1643312
1.48;1643317
1.81;1643323
1.23;1643329
1.26;1643335
1.84;1643341
1.45;1643347
1.14;1643354
1.76;1643360
1.73;1643366
1.17;1643371
1.57;1643377
1.88;1643383
1.30;1643389
1.39;1643396
1.95;1643402
1.52;1643408
1.26;1643414
1.90;1643419
1.78;1643425
1.27;1643431
1.72;1643438
1.97;1643444
1.38;1643450
1.52;1643456
2.06;1643462
1.58;1643468
1.36;1643473
2.00;1643480
1.83;1643486
1.34;1643492
1.83;1643498
2.03;1643504
1.43;1643510
1.60;1643516
2.12;1643523
1.61;1643528
1.43;1643534
2.07;1643540
1.85;1643546
1.38;1643552
1.91;1643558
2.06;1643565
1.46;1643571
1.70;1643576
2.18;1643582
1.66;1643588
1.54;1643594
2.17;1643600
1.89;1643607
1.46;1643613
2.01;1643619
2.11;1643625
1.51;1643630
1.77;1643636
2.23;1643642
1.68;1643649
1.60;1643655
2.25;1643661
1.95;1643667
1.55;1643673
2.14;1643679
2.23;1643684
1.70;1643691
2.03;1643697
2.42;1643703
1.84;1643709
1.76;1643715
2.35;1643721
1.95;1643727
1.53;1643732
2.11;1643739
2.10;1643745
1.53;1643751
1.88;1643757
2.24;1643763
1.66;1643769
1.65;1643776
2.23;1643782
1.87;1643787
1.77;1643793
2.79;1643799
3.24;1643805
3.23;1643811
3.72;1643817
3.45;1643824
2.28;1643830
1.93;1643836
2.25;1643841
1.71;1643847
1.35;1643853
1.92;1643859
1.81;1643866
1.30;1643872
1.74;1643878
2.03;1643884
1.46;1643889
1.58;1643895
2.16;1643901
1.73;1643908
1.49;1643914
2.14;1643920
2.01;1643926
1.52;1643932
2.02;1643938
2.29;1643943
1.68;1643950
1.83;1643956
2.39;1643962
1.92;1643968
1.73;1643974
2.38;1643980
2.19;1643986
1.73;1643993
2.25;1643998
2.44;1644004
1.86;1644010
2.09;1644016
2.60;1644022
2.09;1644028
1.95;1644035
2.57;1644041
2.32;1644046
1.89;1644052
2.39;1644058
2.50;1644064
1.88;1644070
2.08;1644077
2.52;1644083
1.94;1644089
1.77;1644095
2.40;1644100
2.07;1644106
1.61;1644112
2.15;1644119
2.23;1644125
1.64;1644131
1.91;1644137
2.35;1644143
1.80;1644149
1.71;1644154
2.34;1644161
2.03;1644167
1.63;1644173
2.22;1644179
2.27;1644185
1.68;1644191
1.99;1644197
2.39;1644203
1.83;1644209
1.78;1644215
2.40;1644221
2.05;1644227
1.68;1644233
2.28;1644239
2.27;1644246
1.70;1644252
2.04;1644257
2.40;1644263
1.82;1644269
1.81;1644275
2.41;1644281
2.03;1644288
1.69;1644294
2.30;1644300
2.24;1644305
1.69;1644311
2.07;1644317
2.38;1644323
1.79;1644329
1.83;1644336
2.40;1644342
1.99;1644348
1.69;1644353
2.29;1644359
2.20;1644365
1.68;1644371
2.10;1644378
2.37;1644384
1.78;1644390
1.86;1644396
2.41;1644402
1.97;1644407
1.71;1644413
2.36;1644420
2.19;1644426
1.70;1644432
2.15;1644438
2.37;1644444
1.78;1644450
1.93;1644456
2.43;1644462
1.96;1644468
1.73;1644474
2.36;1644480
2.17;1644486
1.70;1644492
2.18;1644498
2.37;1644505
1.81;1644510
2.05;1644516
2.56;1644522
2.06;1644528
1.85;1644534
2.44;1644540
2.16;1644547
1.65;1644553
2.12;1644559
2.23;1644564
1.63;1644570
1.85;1644576
2.31;1644582
1.79;1644589
1.65;1644595
2.26;1644601
1.97;1644607
1.57;1644613
2.32;1644618
2.83;1644624
2.74;1644631
3.52;1644637
3.93;1644643
2.88;1644649
2.22;1644655
2.44;1644661
1.92;1644667
1.41;1644673
1.87;1644679
1.89;1644685
1.32;1644691
1.60;1644697
2.01;1644703
1.49;1644709
1.45;1644716
2.07;1644721
1.76;1644727
1.41;1644733
2.00;1644739
2.03;1644745
1.49;1644751
1.84;1644758
2.22;1644764
1.68;1644770
1.68;1644775
2.28;1644781
1.93;1644787
1.61;1644793
2.23;1644800
2.19;1644806
1.66;1644812
2.08;1644818
2.39;1644823
1.82;1644829
1.87;1644835
2.45;1644841
2.05;1644848
1.76;1644854
2.38;1644860
2.29;1644866
1.76;1644872
2.17;1644877
2.43;1644883
1.83;1644890
1.89;1644896
2.41;1644902
1.93;1644908
1.63;1644914
2.20;1644920
2.05;1644926
1.52;1644932
1.94;1644938
2.16;1644944
1.56;1644950
1.67;1644956
2.19;1644962
1.72;1644968
1.51;1644975
2.13;1644981
1.96;1644986
1.48;1644992
1.96;1644998
2.15;1645004
1.56;1645010
1.76;1645017
2.23;1645023
1.74;1645029
1.57;1645034
2.19;1645040
1.97;1645046
1.52;1645052
2.03;1645059
2.17;1645065
1.58;1645071
1.80;1645077
2.24;1645083
1.73;1645088
1.59;1645094
2.21;1645101
1.96;1645107
1.52;1645113
2.04;1645119
2.12;1645125
1.54;1645131
1.80;1645137
2.25;1645143
1.69;1645149
1.59;1645155
2.20;1645161
1.90;1645167
1.50;1645173
2.06;1645179
2.11;1645186
1.54;1645191
1.82;1645197
2.21;1645203
1.66;1645209
1.60;1645215
2.20;1645221
1.87;1645228
1.50;1645234
2.07;1645240
2.08;1645245
1.52;1645251
1.86;1645257
2.21;1645263
1.66;1645270
1.64;1645276
2.23;1645282
1.86;1645288
1.52;1645293
2.10;1645299
2.06;1645305
1.52;1645312
1.89;1645318
2.23;1645324
1.68;1645330
1.76;1645336
2.38;1645342
1.97;1645347
1.66;1645353
2.25;1645360
2.12;1645366
1.53;1645372
1.88;1645378
2.14;1645384
1.54;1645390
1.61;1645396
2.16;1645402
1.74;1645408
1.46;1645414
2.07;1645420
1.92;1645426
1.40;1645432
1.93;1645438
2.47;1645445
2.32;1645450
2.94;1645456
3.81;1645462
3.05;1645468
2.28;1645474
2.43;1645480
1.96;1645487
1.32;1645493
1.66;1645499
1.81;1645504
1.24;1645510
1.37;1645516
1.87;1645522
1.41;1645529
1.25;1645535
1.87;1645541
1.68;1645547
