108.0000;1794738.62;42759
107.0000;2764867.50;42772
110.0000;1054638.87;42785
105.0000;1794738.62;42799
109.0000;2176597.75;42812
110.0000;1328570.50;42825
103.0000;2764867.50;42839
110.0000;2176597.75;42852
110.0000;1328570.50;42865
106.0000;2176597.75;42877
115.0000;2176597.75;42891
110.0000;1328570.50;42904
108.0000;651592.43;42917
108.0000;2176597.75;42931
110.0000;874358.87;42944
106.0000;3788892.50;42957
108.0000;1794738.62;42971
111.0000;1328570.50;42983
106.0000;2176597.75;42996
109.0000;1526864.37;43010
109.0000;1328570.50;43023
106.0000;14614300.00;43036
109.0000;1794738.62;43049
109.0000;1328570.50;43063
107.0000;2764867.50;43076
109.0000;1526864.37;43089
107.0000;1054638.87;43103
105.0000;2764867.50;43115
109.0000;1526864.37;43128
109.0000;1328570.50;43142
105.0000;2764867.50;43155
110.0000;1526864.37;43168
109.0000;1328570.50;43182
106.0000;2764867.50;43195
109.0000;2176597.75;43208
108.0000;2176597.75;43222
105.0000;2764867.50;43234
110.0000;1526864.37;43247
108.0000;1794738.62;43260
106.0000;2764867.50;43274
110.0000;1526864.37;43287
107.0000;1794738.62;43300
107.0000;1794738.62;43314
109.0000;1526864.37;43327
107.0000;1794738.62;43340
107.0000;2764867.50;43353
110.0000;1328570.50;43366
107.0000;2176597.75;43379
107.0000;3788892.50;43393
110.0000;1328570.50;43406
107.0000;2176597.75;43419
107.0000;2764867.50;43432
109.0000;1328570.50;43446
106.0000;1794738.62;43459
107.0000;746715.37;43471
110.0000;2176597.75;43485
107.0000;2176597.75;43498
109.0000;2176597.75;43511
110.0000;1328570.50;43525
106.0000;2176597.75;43538
109.0000;1794738.62;43551
110.0000;1328570.50;43565
106.0000;2764867.50;43578
108.0000;1794738.62;43590
109.0000;1526864.37;43603
106.0000;2176597.75;43617
109.0000;1794738.62;43630
109.0000;1328570.50;43643
106.0000;2764867.50;43657
109.0000;1526864.37;43670
109.0000;1328570.50;43683
106.0000;2764867.50;43697
109.0000;1526864.37;43709
107.0000;1526864.37;43722
106.0000;2764867.50;43736
107.0000;1526864.37;43749
114.0000;1526864.37;43762
106.0000;2764867.50;43776
109.0000;1794738.62;43789
108.0000;1526864.37;43802
106.0000;14614300.00;43815
110.0000;2176597.75;43829
108.0000;1328570.50;43841
107.0000;2764867.50;43854
111.0000;1175861.62;43868
108.0000;1054638.87;43881
108.0000;2764867.50;43894
110.0000;2176597.75;43908
108.0000;1526864.37;43921
105.0000;2764867.50;43934
110.0000;1328570.50;43948
108.0000;1794738.62;43960
106.0000;2764867.50;43973
110.0000;1526864.37;43986
107.0000;3788892.50;44000
108.0000;2176597.75;44013
110.0000;2176597.75;44026
107.0000;1794738.62;44040
109.0000;2176597.75;44053
110.0000;1328570.50;44066
106.0000;2764867.50;44079
109.0000;2176597.75;44092
110.0000;1328570.50;44105
108.0000;1054638.87;44119
109.0000;2176597.75;44132
110.0000;1328570.50;44145
106.0000;3788892.50;44158
109.0000;1526864.37;44172
110.0000;1328570.50;44185
106.0000;3788892.50;44197
110.0000;1794738.62;44211
110.0000;1328570.50;44224
106.0000;2764867.50;44237
110.0000;1526864.37;44251
109.0000;1328570.50;44264
103.0000;805511.81;44277
109.0000;1794738.62;44291
109.0000;577966.25;44304
106.0000;3788892.50;44316
110.0000;1526864.37;44329
108.0000;1526864.37;44343
106.0000;3788892.50;44356
109.0000;1526864.37;44369
108.0000;1526864.37;44383
106.0000;2764867.50;44396
109.0000;1526864.37;44409
108.0000;1794738.62;44423
106.0000;2764867.50;44435
110.0000;1526864.37;44448
109.0000;1794738.62;44462
106.0000;2764867.50;44475
110.0000;1328570.50;44488
107.0000;1794738.62;44502
107.0000;2764867.50;44515
110.0000;1175861.62;44528
108.0000;1794738.62;44541
107.0000;2764867.50;44554
110.0000;874358.87;44567
107.0000;3788892.50;44580
107.0000;2764867.50;44594
110.0000;1328570.50;44607
107.0000;2176597.75;44620
107.0000;1175861.62;44634
110.0000;1328570.50;44647
106.0000;3788892.50;44660
107.0000;2176597.75;44673
111.0000;1328570.50;44686
106.0000;1794738.62;44699
108.0000;2176597.75;44712
110.0000;1328570.50;44726
106.0000;2764867.50;44739
108.0000;1794738.62;44752
110.0000;1328570.50;44766
106.0000;2176597.75;44779
109.0000;1526864.37;44791
110.0000;1328570.50;44805
106.0000;1794738.62;44818
109.0000;1794738.62;44831
107.0000;1054638.87;44845
106.0000;2764867.50;44858
109.0000;1526864.37;44871
109.0000;1054638.87;44884
106.0000;2764867.50;44898
109.0000;1794738.62;44910
108.0000;1175861.62;44923
106.0000;2764867.50;44937
109.0000;2176597.75;44950
107.0000;1328570.50;44963
112.0000;2764867.50;44977
110.0000;1526864.37;44990
107.0000;1328570.50;45003
106.0000;2764867.50;45017
110.0000;1175861.62;45029
108.0000;1794738.62;45042
107.0000;2764867.50;45056
110.0000;1328570.50;45069
108.0000;1794738.62;45082
113.0000;2764867.50;45095
110.0000;1328570.50;45109
106.0000;1794738.62;45122
107.0000;2764867.50;45135
109.0000;1328570.50;45148
108.0000;2176597.75;45161
107.0000;3788892.50;45174
110.0000;1328570.50;45188
106.0000;1794738.62;45201
107.0000;1794738.62;45214
107.0000;1328570.50;45228
106.0000;14614300.00;45241
107.0000;2176597.75;45254
110.0000;1526864.37;45266
105.0000;2176597.75;45280
112.0000;2176597.75;45293
110.0000;1328570.50;45306
106.0000;2764867.50;45320
108.0000;2176597.75;45333
110.0000;1328570.50;45346
105.0000;2176597.75;45360
107.0000;1794738.62;45373
109.0000;2176597.75;45386
106.0000;2764867.50;45399
110.0000;1794738.62;45412
109.0000;1328570.50;45425
106.0000;1794738.62;45438
108.0000;1794738.62;45452
107.0000;1526864.37;45465
105.0000;2764867.50;45478
109.0000;1328570.50;45492
109.0000;1526864.37;45505
106.0000;3788892.50;45517
110.0000;1526864.37;45531
108.0000;1526864.37;45544
106.0000;3788892.50;45557
109.0000;1526864.37;45571
112.0000;1526864.37;45584
106.0000;3788892.50;45597
109.0000;2176597.75;45611
109.0000;1794738.62;45624
106.0000;3788892.50;45636
110.0000;805511.81;45649
107.0000;1794738.62;45663
103.0000;2764867.50;45676
114.0000;1526864.37;45689
107.0000;2176597.75;45703
103.0000;2176597.75;45716
110.0000;1328570.50;45729
107.0000;2176597.75;45743
107.0000;2176597.75;45755
110.0000;1175861.62;45768
107.0000;2176597.75;45782
107.0000;14614300.00;45795
110.0000;1328570.50;45808
106.0000;1794738.62;45821
108.0000;2176597.75;45835
110.0000;1328570.50;45848
107.0000;1794738.62;45861
108.0000;2176597.75;45875
111.0000;1328570.50;45887
106.0000;2176597.75;45900
108.0000;956074.62;45914
110.0000;2176597.75;45927
106.0000;2764867.50;45940
107.0000;1794738.62;45954
109.0000;1328570.50;45967
103.0000;1054638.87;45980
108.0000;1794738.62;45993
109.0000;1328570.50;46006
106.0000;2176597.75;46019
108.0000;1794738.62;46032
110.0000;1526864.37;46046
106.0000;14614300.00;46059
108.0000;1526864.37;46072
109.0000;1328570.50;46086
106.0000;2764867.50;46099
109.0000;1526864.37;46112
108.0000;805511.81;46126
106.0000;3788892.50;46138
108.0000;1526864.37;46151
119.0000;1526864.37;46164
106.0000;14614300.00;46178
110.0000;2176597.75;46191
108.0000;1794738.62;46204
105.0000;2764867.50;46218
109.0000;1526864.37;46231
106.0000;1794738.62;46244
106.0000;2764867.50;46257
109.0000;1526864.37;46270
107.0000;1794738.62;46283
106.0000;2764867.50;46297
108.0000;1526864.37;46310
107.0000;2176597.75;46323
107.0000;2176597.75;46337
110.0000;1328570.50;46350
107.0000;2176597.75;46363
107.0000;3788892.50;46375
110.0000;1328570.50;46389
106.0000;2176597.75;46402
107.0000;1794738.62;46415
109.0000;1328570.50;46429
106.0000;14614300.00;46442
108.0000;2176597.75;46455
110.0000;1328570.50;46469
106.0000;2764867.50;46482
108.0000;2176597.75;46495
109.0000;1175861.62;46508
106.0000;2176597.75;46521
110.0000;2176597.75;46534
110.0000;1328570.50;46547
103.0000;2176597.75;46561
110.0000;1794738.62;46574
109.0000;1526864.37;46587
106.0000;3788892.50;46601
108.0000;1794738.62;46614
114.0000;1526864.37;46626
105.0000;14614300.00;46640
109.0000;2176597.75;46653
109.0000;1175861.62;46666
106.0000;3788892.50;46680
109.0000;1526864.37;46693
109.0000;1175861.62;46706
105.0000;2764867.50;46720
109.0000;1526864.37;46733
108.0000;2176597.75;46746
106.0000;2764867.50;46758
111.0000;1526864.37;46772
108.0000;1526864.37;46785
105.0000;2176597.75;46798
110.0000;1526864.37;46812
107.0000;1794738.62;46825
106.0000;2764867.50;46838
