1.80;22334
1.77;22354
1.76;22376
1.74;22396
1.74;22418
1.74;22438
1.75;22459
1.75;22480
1.75;22501
1.76;22522
1.78;22543
1.82;22564
1.78;22585
1.75;22605
1.75;22627
1.77;22647
1.80;22669
2.05;22689
2.53;22711
1.21;22731
1.69;22752
1.81;22773
1.83;22794
1.83;22815
1.83;22836
1.85;22857
1.88;22878
1.88;22898
1.89;22920
1.88;22940
1.85;22962
1.79;22982
1.73;23004
1.68;23024
1.66;23045
1.66;23066
1.69;23087
1.70;23108
1.74;23129
1.77;23150
1.79;23171
1.80;23191
1.79;23213
1.79;23233
1.79;23255
1.78;23275
1.79;23297
1.79;23317
1.79;23337
1.77;23359
1.77;23379
1.76;23401
1.78;23421
1.76;23443
1.77;23463
1.77;23484
1.77;23505
1.80;23526
1.84;23547
1.78;23568
1.74;23589
1.74;23610
1.76;23630
1.78;23652
2.41;23672
1.41;23694
1.35;23714
1.75;23736
1.80;23756
1.81;23777
1.82;23798
1.81;23819
1.84;23840
1.86;23861
1.87;23882
1.88;23903
1.88;23923
1.84;23945
1.80;23965
1.71;23987
1.66;24007
1.64;24029
1.66;24049
1.70;24070
1.72;24091
1.75;24112
1.77;24133
1.79;24154
1.79;24175
1.79;24196
1.77;24216
1.79;24238
1.78;24258
1.78;24280
1.78;24300
1.78;24322
1.79;24342
1.78;24363
1.79;24384
1.78;24404
1.79;24426
1.79;24446
1.79;24468
1.79;24488
1.81;24509
1.80;24530
1.83;24551
1.82;24572
1.78;24593
1.74;24614
1.75;24635
1.77;24655
1.84;24677
2.82;24697
1.03;24719
1.43;24739
1.74;24761
1.79;24781
1.80;24802
1.80;24823
1.80;24844
1.82;24865
1.85;24886
1.86;24907
1.88;24928
1.87;24948
1.84;24970
1.76;24990
1.69;25012
1.64;25032
1.66;25054
1.67;25074
1.68;25095
1.70;25116
1.73;25137
1.76;25158
1.78;25179
1.80;25200
1.80;25221
1.79;25241
1.78;25263
1.78;25283
1.77;25305
1.78;25325
1.78;25346
1.78;25367
1.78;25388
1.77;25409
1.77;25430
1.78;25451
1.78;25472
1.77;25492
1.78;25513
1.79;25534
1.77;25555
1.79;25576
1.80;25597
1.83;25618
1.83;25638
1.78;25660
1.74;25680
1.75;25702
1.78;25722
1.79;25744
2.51;25764
1.40;25785
1.32;25806
1.71;25827
1.78;25848
1.80;25869
1.81;25890
1.81;25911
1.82;25931
1.85;25953
1.86;25973
1.88;25995
1.89;26015
1.90;26037
1.82;26057
1.72;26078
1.64;26099
1.63;26120
1.66;26141
1.68;26162
1.71;26183
1.73;26204
1.76;26224
1.78;26246
1.80;26266
1.81;26288
1.80;26308
1.79;26330
1.79;26350
1.78;26371
1.77;26392
1.78;26413
1.78;26434
1.78;26455
1.78;26476
1.78;26497
1.77;26517
1.79;26539
1.77;26559
1.78;26580
1.78;26601
1.78;26622
1.79;26643
1.78;26663
1.79;26685
1.79;26705
1.85;26727
1.83;26747
1.77;26769
1.74;26789
1.75;26810
1.77;26831
1.79;26852
2.44;26873
1.50;26894
1.33;26915
1.71;26936
1.78;26956
1.80;26978
1.81;26998
1.80;27020
1.83;27040
1.85;27062
1.86;27082
1.88;27103
1.89;27124
1.87;27145
1.81;27166
1.74;27187
1.66;27208
1.64;27229
1.66;27249
1.68;27271
1.71;27291
1.73;27313
1.75;27333
1.78;27355
1.79;27375
1.80;27396
1.80;27417
1.79;27438
1.79;27459
1.77;27480
1.77;27501
1.78;27522
1.77;27542
1.78;27564
1.77;27584
1.78;27606
1.78;27626
1.77;27648
1.78;27668
1.78;27688
1.78;27710
1.80;27730
1.80;27752
1.78;27772
1.79;27794
1.82;27814
1.83;27835
1.79;27856
1.74;27877
1.75;27898
1.79;27919
1.80;27940
2.56;27961
1.32;27981
1.39;28003
1.71;28023
1.77;28045
1.79;28065
1.79;28087
1.81;28107
1.82;28128
1.85;28149
1.87;28170
1.89;28191
1.89;28212
1.87;28233
1.82;28254
1.73;28274
1.65;28296
1.63;28316
1.64;28338
1.67;28358
1.70;28380
1.72;28400
1.75;28421
1.77;28442
1.79;28463
1.80;28484
1.79;28505
1.78;28526
1.77;28547
1.77;28567
1.77;28589
1.77;28609
1.77;28631
1.77;28651
1.76;28673
1.76;28693
1.79;28713
1.77;28735
1.77;28755
1.77;28777
1.78;28797
1.77;28819
1.78;28839
1.79;28860
1.82;28881
1.83;28902
1.77;28923
1.74;28944
1.74;28965
1.77;28986
1.83;29006
2.70;29028
1.16;29048
1.44;29070
1.74;29090
1.80;29112
1.82;29132
1.81;29153
1.81;29174
1.85;29195
1.86;29216
1.88;29237
1.88;29258
1.90;29279
1.86;29299
1.80;29321
1.72;29341
1.64;29363
1.62;29383
1.67;29405
1.68;29425
1.71;29446
1.74;29467
1.77;29488
1.78;29509
1.81;29530
1.81;29551
1.82;29572
1.77;29592
1.78;29614
1.78;29634
1.79;29656
1.79;29676
1.80;29698
1.78;29718
1.77;29739
1.78;29760
1.79;29780
1.78;29802
1.78;29822
1.78;29844
1.78;29864
1.78;29885
1.77;29906
1.77;29927
1.79;29948
1.81;29969
1.83;29990
1.77;30011
1.74;30031
1.75;30053
1.77;30073
1.80;30095
2.62;30115
1.18;30137
1.40;30157
1.73;30178
1.78;30199
1.80;30220
1.80;30241
1.82;30262
1.83;30283
1.88;30304
1.87;30324
1.88;30346
1.87;30366
1.84;30388
1.78;30408
1.70;30430
1.65;30450
1.62;30471
1.65;30492
1.66;30513
1.71;30534
1.74;30555
1.77;30576
1.78;30597
1.79;30617
1.81;30639
1.78;30659
1.78;30681
1.78;30701
1.79;30723
1.78;30743
1.79;30764
1.78;30785
1.78;30806
1.79;30827
1.79;30848
1.81;30869
1.78;30889
1.78;30910
1.79;30931
1.80;30952
1.78;30973
1.78;30994
1.80;31015
1.82;31036
1.82;31056
1.76;31078
1.73;31098
1.74;31120
1.76;31140
1.84;31162
2.83;31182
1.03;31203
1.44;31224
1.74;31245
1.80;31266
1.81;31287
1.81;31308
1.81;31329
1.83;31349
1.85;31371
1.87;31391
1.91;31413
1.88;31433
1.85;31455
1.79;31475
1.72;31496
1.65;31517
1.64;31538
1.66;31559
1.69;31580
1.71;31601
1.74;31622
1.77;31642
1.77;31664
1.79;31684
1.80;31706
1.79;31726
1.78;31748
1.79;31768
1.78;31789
1.78;31810
1.79;31831
1.79;31852
1.78;31873
1.78;31894
1.78;31915
1.78;31935
1.78;31956
1.78;31977
1.78;31998
1.78;32019
1.78;32040
1.78;32061
1.78;32081
1.80;32103
1.84;32123
1.80;32145
1.77;32165
1.74;32187
1.76;32207
1.78;32228
1.89;32249
3.03;32270
0.99;32291
1.52;32312
1.74;32333
1.80;32354
1.81;32374
1.80;32396
1.82;32416
1.85;32438
1.86;32458
1.87;32480
1.87;32500
1.89;32521
1.85;32542
1.79;32563
1.72;32584
1.65;32605
1.64;32626
1.67;32647
1.69;32667
1.70;32689
1.73;32709
1.75;32731
1.78;32751
1.80;32773
1.81;32793
1.79;32814
1.78;32835
1.77;32856
1.77;32877
1.78;32898
1.78;32919
1.78;32940
1.78;32960
1.78;32982
1.79;33002
1.78;33024
1.78;33044
1.78;33065
1.78;33086
1.78;33106
1.78;33128
1.78;33148
1.78;33170
1.78;33190
1.79;33212
1.82;33232
1.81;33253
1.77;33274
1.72;33295
1.74;33316
1.77;33337
1.84;33358
2.88;33379
1.06;33399
1.43;33421
1.73;33441
1.78;33463
1.79;33483
1.78;33505
1.78;33525
1.81;33546
1.84;33567
1.86;33588
1.87;33609
1.87;33630
1.84;33651
1.81;33672
1.71;33692
1.65;33714
1.64;33734
1.66;33756
1.68;33776
1.71;33798
1.72;33818
1.75;33839
1.78;33860
1.79;33881
1.79;33902
1.79;33923
1.78;33944
1.77;33965
1.78;33985
1.78;34007
1.79;34027
1.79;34049
1.77;34069
1.78;34091
1.78;34111
1.78;34131
1.78;34153
1.78;34173
1.78;34195
1.80;34215
1.78;34237
1.78;34257
1.78;34278
1.79;34299
1.79;34320
1.79;34341
1.82;34362
1.83;34383
1.78;34404
1.74;34424
1.75;34446
1.77;34466
1.80;34488
2.50;34508
1.47;34530
1.32;34550
1.70;34571
1.76;34592
1.78;34613
1.79;34634
1.81;34655
1.83;34676
1.85;34697
1.86;34717
1.87;34739
1.88;34759
1.87;34781
1.80;34801
1.74;34823
1.70;34843
1.64;34864
1.64;34885
1.67;34906
1.74;34927
1.73;34948
1.75;34969
1.77;34990
1.80;35010
1.80;35032
1.79;35052
1.78;35074
1.77;35094
1.78;35116
1.77;35136
1.77;35156
1.78;35178
1.78;35198
1.77;35220
1.77;35240
1.77;35262
1.76;35282
1.76;35303
1.78;35324
1.77;35345
1.79;35366
1.78;35387
1.79;35408
1.79;35429
1.80;35449
1.82;35471
1.83;35491
1.77;35513
1.74;35533
1.74;35555
1.77;35575
1.80;35596
2.57;35617
1.32;35638
1.38;35659
1.71;35680
1.77;35701
1.80;35722
1.79;35742
1.79;35764
1.82;35784
1.85;35806
1.88;35826
1.89;35848
1.89;35868
1.90;35889
1.81;35910
1.75;35931
1.68;35952
1.68;35973
1.74;35994
1.88;36015
1.94;36035
1.92;36057
1.90;36077
1.89;36099
1.88;36119
1.87;36141
1.79;36161
1.69;36182
1.59;36203
1.58;36224
1.60;36245
1.59;36265
1.57;36287
1.56;36307
1.61;36328
1.67;36349
1.72;36370
1.69;36391
1.71;36412
1.72;36433
1.71;36454
1.74;36474
1.77;36496
1.80;36516
1.83;36538
1.88;36558
1.81;36580
1.77;36600
1.77;36621
1.80;36642
1.84;36663
2.35;36684
1.95;36705
1.33;36726
1.68;36747
1.72;36767
1.73;36789
1.74;36809
1.75;36831
1.85;36851
1.87;36873
1.88;36893
1.89;36914
1.91;36935
1.91;36956
1.86;36977
1.78;36998
1.71;37019
1.65;37040
1.66;37060
1.69;37082
1.72;37102
1.74;37124
1.77;37144
1.80;37166
1.82;37186
1.83;37207
1.77;37228
1.79;37249
1.82;37270
1.82;37291
1.83;37312
1.81;37332
1.80;37353
1.77;37374
1.76;37395
1.74;37416
1.76;37437
1.74;37458
1.74;37479
1.75;37499
1.74;37521
1.75;37541
1.76;37563
1.76;37583
1.79;37605
1.83;37625
1.79;37646
1.76;37667
1.74;37688
1.76;37709
1.78;37730
2.05;37751
2.68;37772
1.09;37792
1.62;37814
1.78;37834
1.83;37856
1.86;37876
1.85;37898
1.86;37918
1.88;37939
1.88;37960
1.90;37981
1.91;38002
1.88;38023
1.83;38044
1.78;38065
1.69;38085
1.65;38107
1.64;38127
1.67;38149
1.69;38169
1.71;38191
1.74;38211
1.75;38232
1.76;38253
1.78;38274
1.77;38295
1.76;38316
1.76;38337
1.78;38358
1.76;38378
1.76;38400
1.77;38420
1.79;38441
1.80;38462
1.82;38483
1.83;38504
1.83;38524
1.83;38546
1.80;38566
1.79;38588
1.79;38608
1.79;38630
1.78;38650
1.77;38671
1.79;38692
1.84;38713
1.83;38734
1.77;38755
1.74;38776
1.75;38797
1.78;38817
1.83;38839
2.74;38859
1.14;38881
1.36;38901
1.71;38923
1.77;38943
1.80;38964
1.82;38985
1.80;39006
1.81;39027
1.84;39048
1.87;39069
1.88;39090
1.90;39110
1.89;39132
1.80;39152
1.72;39174
1.67;39194
1.57;39216
1.50;39236
1.58;39257
1.75;39278
1.86;39299
1.88;39320
1.85;39341
1.90;39362
1.95;39383
1.95;39403
1.91;39425
1.86;39445
1.83;39467
1.78;39487
1.74;39508
1.69;39529
1.65;39549
1.74;39571
1.76;39591
1.77;39613
1.75;39633
1.74;39655
1.74;39675
1.73;39696
1.71;39717
1.70;39738
1.71;39759
1.70;39780
1.74;39801
1.78;39822
1.74;39842
1.73;39864
1.73;39884
1.75;39906
1.74;39926
2.14;39948
2.25;39968
1.20;39989
1.69;40010
1.80;40031
1.83;40052
1.82;40073
1.80;40094
1.81;40115
1.84;40135
1.87;40157
1.89;40177
1.90;40199
1.89;40219
1.82;40241
1.74;40261
1.65;40282
1.62;40303
1.63;40324
1.64;40345
1.58;40366
1.67;40387
1.74;40408
1.78;40428
1.81;40450
1.86;40470
1.86;40492
1.83;40512
1.80;40534
1.78;40554
1.76;40574
1.74;40596
1.74;40616
1.74;40638
1.73;40658
1.70;40680
1.73;40700
1.75;40721
1.79;40742
1.78;40763
1.79;40784
1.83;40805
1.87;40826
1.87;40847
1.78;40867
1.76;40889
1.75;40909
1.75;40931
1.79;40951
2.67;40973
1.05;40993
1.38;41014
1.74;41035
1.80;41056
1.79;41077
1.79;41098
1.80;41119
1.82;41140
1.85;41160
1.88;41182
1.90;41202
1.90;41224
1.87;41244
1.82;41266
1.69;41286
1.54;41307
1.59;41328
1.65;41349
1.71;41370
1.74;41391
1.75;41412
1.79;41433
1.81;41453
1.82;41475
1.81;41495
1.80;41517
1.77;41537
1.76;41559
1.75;41579
1.76;41600
1.76;41621
1.74;41641
1.74;41663
1.76;41683
1.76;41705
1.77;41725
1.76;41746
1.77;41767
1.77;41788
1.77;41809
1.79;41830
1.83;41851
1.79;41872
1.76;41892
1.74;41914
1.76;41934
1.78;41956
