1.68;1441587
1.76;1441607
1.82;1441629
1.90;1441649
1.95;1441671
1.94;1441691
1.92;1441713
1.91;1441733
1.89;1441755
1.83;1441776
1.71;1441797
1.70;1441818
1.68;1441839
1.70;1441860
1.60;1441881
3.06;1441902
2.18;1441923
1.35;1441944
1.47;1441965
1.56;1441986
1.66;1442007
1.74;1442028
1.80;1442049
1.82;1442070
1.83;1442092
1.80;1442112
1.82;1442134
1.85;1442154
1.93;1442176
1.99;1442196
2.03;1442217
2.24;1442238
2.31;1442259
2.02;1442280
1.68;1442301
1.65;1442322
1.79;1442343
1.83;1442364
1.83;1442385
1.79;1442407
1.69;1442427
1.67;1442449
1.63;1442469
1.58;1442491
1.61;1442511
1.63;1442533
1.60;1442553
1.60;1442575
1.58;1442595
1.58;1442617
1.61;1442637
1.68;1442659
1.75;1442680
1.82;1442701
1.90;1442722
1.87;1442743
1.85;1442764
1.88;1442785
1.96;1442806
2.07;1442827
3.05;1442848
3.97;1442869
3.18;1442890
4.64;1442911
4.78;1442932
3.80;1442953
3.37;1442974
3.45;1442996
3.31;1443016
2.77;1443038
1.81;1443058
1.09;1443080
0.80;1443100
0.69;1443122
0.74;1443142
0.86;1443164
0.88;1443184
0.71;1443206
0.60;1443226
0.68;1443248
0.85;1443268
1.02;1443290
1.16;1443310
1.34;1443332
1.59;1443353
1.75;1443374
1.82;1443395
1.90;1443416
1.79;1443437
1.66;1443458
1.23;1443479
0.77;1443500
0.47;1443521
0.38;1443542
0.50;1443563
0.73;1443584
0.89;1443605
1.02;1443625
1.07;1443647
1.13;1443667
1.34;1443689
1.58;1443710
1.74;1443731
1.77;1443752
1.86;1443773
1.99;1443794
2.11;1443815
2.05;1443836
3.20;1443857
2.83;1443878
1.21;1443899
0.94;1443920
0.82;1443941
0.87;1443962
1.09;1443983
1.35;1444004
1.56;1444026
1.62;1444046
1.70;1444068
1.82;1444088
2.10;1444110
2.55;1444130
2.95;1444152
3.14;1444172
3.06;1444194
2.76;1444214
2.65;1444236
2.72;1444256
2.62;1444278
2.39;1444298
2.33;1444320
2.31;1444341
2.28;1444362
2.23;1444383
2.24;1444404
2.19;1444425
2.03;1444446
1.90;1444467
1.85;1444488
1.65;1444509
1.55;1444530
1.60;1444551
1.79;1444572
1.98;1444593
2.52;1444614
3.29;1444635
3.34;1444657
2.89;1444677
2.43;1444699
2.10;1444719
1.97;1444741
1.97;1444761
1.94;1444783
1.88;1444803
1.74;1444825
